,code_module,code_presentation,id_student,gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,Early Bird,Last Minite,Late Reg,Regular Reg,sum_click,learning_pattern,learning_pattern_0,learning_pattern_1,learning_pattern_2,avg_ahead_ddl,std_assess_score,pass_prob
177,AAA,2013J,401869,0,1,8,0,0,60,0,1,0,0,0,955.0,0.0,1.0,0.0,0.0,2.8,7.382411530116701,0.6984993228040157
178,AAA,2013J,402470,1,1,5,1,0,60,0,1,0,0,0,1445.0,2.0,0.0,0.0,1.0,-2.2,8.173126696681019,0.7208729519068469
179,AAA,2013J,404804,1,1,2,1,0,120,0,1,0,0,0,509.0,0.0,1.0,0.0,0.0,-8.2,9.23038460737146,0.2444276201420394
180,AAA,2013J,405088,1,2,2,0,0,120,0,1,0,0,0,1388.0,2.0,0.0,0.0,1.0,1.2,7.596051605933177,0.6588745100110264
181,AAA,2013J,414117,1,2,5,0,0,120,0,1,0,0,0,807.0,2.0,0.0,0.0,1.0,2.6,5.319774431308154,0.5875250319459194
182,AAA,2013J,415969,1,3,0,1,0,90,0,1,0,0,0,1359.0,0.0,1.0,0.0,0.0,4.666666666666667,7.505553499465135,0.572515813605517
183,AAA,2013J,420087,1,2,4,0,0,60,1,0,0,0,1,342.0,0.0,1.0,0.0,0.0,3.0,4.0,0.39256513447030084
184,AAA,2013J,429958,0,2,7,0,0,60,0,1,0,0,0,411.0,0.0,1.0,0.0,0.0,0.0,1.51657508881031,0.6539802102904392
185,AAA,2013J,441018,0,2,7,0,0,150,0,1,0,0,0,646.0,0.0,1.0,0.0,0.0,-0.6,5.761944116355173,0.5400679415719299
186,AAA,2013J,441888,1,2,2,0,0,120,0,1,0,0,0,739.0,0.0,1.0,0.0,0.0,-0.2,5.079370039680118,0.38192375040595744
187,AAA,2013J,442442,1,3,8,0,0,120,0,1,0,0,0,1009.0,0.0,1.0,0.0,0.0,0.0,2.1213203435596424,0.611496255001262
188,AAA,2013J,444677,1,3,3,0,0,60,0,1,0,0,0,1241.0,2.0,0.0,0.0,1.0,0.0,2.966479394838263,0.7909799992743062
189,AAA,2013J,470588,1,3,9,1,0,60,0,1,0,0,0,400.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.5107775842617405
190,AAA,2013J,489455,0,2,2,0,0,60,0,1,0,0,0,2832.0,2.0,0.0,0.0,1.0,-3.6,3.130495168499705,0.9577524721089855
191,AAA,2013J,495284,1,3,8,0,0,120,0,0,0,0,1,901.0,0.0,1.0,0.0,0.0,0.6,8.384509526501832,0.5589890783282585
192,AAA,2013J,498857,1,3,8,1,0,60,0,0,0,0,1,998.0,0.0,1.0,0.0,0.0,0.0,3.3911649915626345,0.6778321134802225
193,AAA,2013J,508818,1,2,4,0,0,120,0,1,0,0,0,1129.0,0.0,1.0,0.0,0.0,0.0,10.521406750050108,0.4740849965827929
194,AAA,2013J,512460,1,3,9,0,0,120,0,1,0,0,0,521.0,0.0,1.0,0.0,0.0,-0.2,9.47628619238571,0.4785682141789684
195,AAA,2013J,544103,1,3,4,0,0,120,0,1,0,0,0,2328.0,2.0,0.0,0.0,1.0,-0.6,1.0000000000000004,0.8845672046579726
196,AAA,2013J,550383,1,3,6,0,0,60,0,1,0,0,0,910.0,0.0,1.0,0.0,0.0,1.0,17.86057109949175,0.5808624087692469
197,AAA,2013J,564450,1,3,8,0,0,120,0,1,0,0,0,224.0,0.0,1.0,0.0,0.0,-1.2,6.1400325732035,0.41138372142182994
198,AAA,2013J,568601,0,3,3,0,0,60,0,1,0,0,0,488.0,0.0,1.0,0.0,0.0,3.0,4.949747468305833,0.6555757945082666
199,AAA,2013J,572652,1,3,7,0,0,120,0,1,0,0,0,780.0,0.0,1.0,0.0,0.0,5.8,3.9623225512317894,0.5373939343567583
200,AAA,2013J,580389,1,3,9,0,0,120,0,0,0,0,1,1271.0,1.0,0.0,1.0,0.0,1.2,3.7815340802378086,0.5831191610035685
201,AAA,2013J,581129,1,2,3,0,0,120,0,1,0,0,0,194.0,0.0,1.0,0.0,0.0,0.0,35.35533905932738,0.17725125923277826
202,AAA,2013J,588775,1,2,9,0,0,120,0,0,0,0,1,7067.0,2.0,0.0,0.0,1.0,-1.2,2.4899799195977463,0.9984659051887661
203,AAA,2013J,591774,1,4,9,1,0,60,0,1,0,0,0,605.0,0.0,1.0,0.0,0.0,0.0,10.25670512396647,0.6326626438705193
204,AAA,2013J,606143,1,4,9,1,0,60,0,1,0,0,0,406.0,0.0,1.0,0.0,0.0,0.0,16.97056274847714,0.5556469738781372
205,AAA,2013J,704156,1,3,9,2,0,120,0,0,0,0,1,3064.0,2.0,0.0,0.0,1.0,0.2,5.70087712549569,0.9410856780121184
206,AAA,2013J,705379,1,2,6,2,0,120,0,1,0,0,0,5680.0,2.0,0.0,0.0,1.0,-0.8,1.9235384061671343,0.9920699762829548
207,AAA,2013J,721259,0,1,5,2,0,120,0,1,0,0,0,1228.0,1.0,0.0,1.0,0.0,3.0,13.243275663875812,0.4515946392670496
208,AAA,2013J,749412,1,1,7,2,0,60,0,1,0,0,0,4007.0,2.0,0.0,0.0,1.0,-6.0,9.055385138137417,0.9658283072151445
209,AAA,2013J,760729,1,2,6,2,0,60,0,1,0,0,0,7288.0,2.0,0.0,0.0,1.0,-2.0,1.3038404810405302,0.9988171014974396
210,AAA,2013J,905042,0,2,9,1,0,60,0,1,0,0,0,3004.0,2.0,0.0,0.0,1.0,-0.2,8.142481194328912,0.9716180979752016
211,AAA,2013J,949618,0,2,5,1,0,60,0,1,0,0,0,1357.0,2.0,0.0,0.0,1.0,-1.2,8.64291617453276,0.8509844887469574
212,AAA,2013J,958987,1,3,4,1,0,60,0,1,0,0,0,1216.0,2.0,0.0,0.0,1.0,0.0,1.3038404810405295,0.7883879957858618
213,AAA,2013J,968578,0,2,4,1,0,60,0,1,0,0,0,870.0,0.0,1.0,0.0,0.0,3.8,5.958187643906492,0.6689516069761431
214,AAA,2013J,969076,1,2,8,1,0,180,0,1,0,0,0,1980.0,2.0,0.0,0.0,1.0,-0.5,18.83923211457056,0.7026494866978304
215,AAA,2013J,971027,0,3,9,1,0,60,0,1,0,0,0,3098.0,2.0,0.0,0.0,1.0,-1.0,8.031189202104505,0.9795986205643767
216,AAA,2013J,978739,1,3,9,1,0,60,0,1,0,0,0,5988.0,2.0,0.0,0.0,1.0,0.6,3.714835124201341,0.9975562262500518
217,AAA,2013J,1035023,0,1,3,1,0,60,0,1,0,0,0,1896.0,2.0,0.0,0.0,1.0,-0.4,3.391164991562634,0.878173506621518
218,AAA,2013J,1105478,1,3,8,2,0,60,0,1,0,0,0,1695.0,2.0,0.0,0.0,1.0,0.8,5.272570530585626,0.8632563422620602
219,AAA,2013J,1352868,1,2,2,1,0,60,0,1,0,0,0,641.0,0.0,1.0,0.0,0.0,5.0,0.7071067811865476,0.4601311986161103
220,AAA,2013J,1401935,1,2,7,1,0,60,0,1,0,0,0,240.0,0.0,1.0,0.0,0.0,7.0,14.142135623730951,0.38032981587070996
221,AAA,2013J,1402638,0,3,3,1,0,60,0,1,0,0,0,910.0,0.0,1.0,0.0,0.0,5.4,4.438468204234428,0.7233431106106428
222,AAA,2013J,1414443,0,2,1,1,0,120,0,1,0,0,0,1907.0,1.0,0.0,1.0,0.0,41.5,1.4142135623730951,0.694138867877187
223,AAA,2013J,1465690,1,3,4,1,0,120,0,1,0,0,0,3460.0,2.0,0.0,0.0,1.0,-0.6,5.357238094391549,0.9484225659580398
224,AAA,2013J,1472925,0,1,4,1,0,60,1,0,0,0,1,939.0,0.0,1.0,0.0,0.0,3.0,4.8270073544588685,0.597824195543712
225,AAA,2013J,1488959,1,2,7,1,0,60,0,1,0,0,0,3493.0,2.0,0.0,0.0,1.0,1.4,6.220932405998315,0.9633962217152223
226,AAA,2013J,1518989,0,1,8,1,0,60,0,1,0,0,0,4202.0,2.0,0.0,0.0,1.0,0.8,4.123105625617661,0.9880623365535072
227,AAA,2013J,1618738,1,1,9,1,0,60,0,1,0,0,0,723.0,1.0,0.0,1.0,0.0,-1.4,7.127411872482183,0.39252555614040424
228,AAA,2013J,1620151,1,3,9,1,0,60,0,1,0,0,0,998.0,0.0,1.0,0.0,0.0,2.0,10.606601717798213,0.6580452708381527
229,AAA,2013J,1626710,1,2,6,1,0,60,0,1,0,0,0,6025.0,2.0,0.0,0.0,1.0,-2.8,1.5165750888103116,0.9964890686400262
230,AAA,2013J,1640609,1,2,3,1,0,60,0,1,0,0,0,5061.0,2.0,0.0,0.0,1.0,-1.8,1.2247448713915887,0.9897800295067585
231,AAA,2013J,1686521,0,1,5,1,0,60,0,1,0,0,0,643.0,0.0,1.0,0.0,0.0,-2.0,13.243275663875812,0.5373781805629543
232,AAA,2013J,1729319,0,3,4,1,0,60,0,1,0,0,0,2756.0,2.0,0.0,0.0,1.0,0.0,3.3466401061363027,0.9657024571912209
233,AAA,2013J,1746134,1,2,6,1,0,60,0,1,0,0,0,1759.0,2.0,0.0,0.0,1.0,-4.8,2.2803508501982774,0.8412764135288389
234,AAA,2013J,1758449,1,1,3,1,0,75,0,1,0,0,0,2756.0,1.0,0.0,1.0,0.0,-0.5,5.656854249492381,0.7324008806106572
235,AAA,2013J,1765788,1,3,7,2,0,60,0,1,0,0,0,7057.0,2.0,0.0,0.0,1.0,2.4,6.534523701081816,0.9988156485277078
236,AAA,2013J,1801641,1,2,3,1,0,60,0,1,0,0,0,459.0,0.0,1.0,0.0,0.0,-1.0,5.1768716422179155,0.40968164381252165
237,AAA,2013J,1847830,1,1,4,1,0,60,0,1,0,0,0,6518.0,2.0,0.0,0.0,1.0,-1.0,9.137833441248532,0.9962436713576688
238,AAA,2013J,1860318,1,1,4,1,0,300,1,1,0,0,0,5975.0,2.0,0.0,0.0,1.0,0.0,5.770615218501403,0.9668431388097063
239,AAA,2013J,1889511,1,2,5,1,0,60,0,1,0,0,0,1754.0,2.0,0.0,0.0,1.0,2.0,5.787918451395112,0.8234540938988238
240,AAA,2013J,1889577,0,2,7,1,0,60,1,1,0,0,0,931.0,0.0,1.0,0.0,0.0,0.8,6.426507605223851,0.6860131438464621
241,AAA,2013J,1894188,0,2,8,0,0,60,0,1,0,0,0,4294.0,1.0,0.0,1.0,0.0,-4.6,3.3615472627943226,0.9793766681757333
242,AAA,2013J,1938355,1,2,9,1,0,60,0,1,0,0,0,1992.0,2.0,0.0,0.0,1.0,-6.6,15.459624833740307,0.8585281511064414
243,AAA,2013J,1942396,0,1,4,1,0,120,1,0,0,0,1,470.0,0.0,1.0,0.0,0.0,2.0,10.358571330062848,0.3641625947623205
244,AAA,2013J,1970390,1,1,0,1,0,60,0,1,0,0,0,11139.0,1.0,0.0,1.0,0.0,4.8,5.89915248150105,0.999835096731322
245,AAA,2013J,1976139,1,1,5,1,0,120,0,1,0,0,0,1216.0,0.0,1.0,0.0,0.0,-1.25,18.20942979154848,0.3880424616497883
246,AAA,2013J,2011876,0,2,9,0,0,60,1,1,0,0,0,1401.0,0.0,1.0,0.0,0.0,0.0,3.1622776601683795,0.8169452593673869
247,AAA,2013J,2012966,1,1,3,1,0,60,0,1,0,0,0,519.0,0.0,1.0,0.0,0.0,-0.8,3.0495901363953815,0.3737103071633399
248,AAA,2013J,2051699,0,1,7,1,0,60,0,1,0,0,0,1734.0,2.0,0.0,0.0,1.0,2.6,3.6469165057620945,0.8883078351259296
249,AAA,2013J,2062879,0,2,6,0,0,60,0,1,0,0,0,2386.0,2.0,0.0,0.0,1.0,-0.6,5.215361924162119,0.9487642943226867
250,AAA,2013J,2065691,1,2,3,1,0,330,1,0,0,0,1,1430.0,1.0,0.0,1.0,0.0,-7.0,5.131601439446884,0.13721505256329053
251,AAA,2013J,2073016,0,1,3,1,0,60,0,1,0,0,0,849.0,0.0,1.0,0.0,0.0,8.666666666666666,7.505553499465134,0.5860123415838949
252,AAA,2013J,2080474,0,2,9,1,0,60,0,1,0,0,0,1146.0,0.0,1.0,0.0,0.0,1.0,11.171392035015154,0.7618100860602783
253,AAA,2013J,2083877,0,2,0,0,0,120,0,1,0,0,0,685.0,0.0,1.0,0.0,0.0,2.6,6.016643582596529,0.49055184233997967
254,AAA,2013J,2084066,0,1,5,1,0,60,0,1,0,0,0,1967.0,2.0,0.0,0.0,1.0,9.5,5.560275772537427,0.8944174290298658
255,AAA,2013J,2104505,1,1,0,1,0,60,0,1,0,0,0,701.0,0.0,1.0,0.0,0.0,-0.4,11.126544836560898,0.3325503976899462
256,AAA,2013J,2122180,0,1,8,1,0,60,0,1,0,0,0,4712.0,2.0,0.0,0.0,1.0,3.8,3.0495901363953815,0.9927230719113631
257,AAA,2013J,2139353,1,2,5,1,0,120,0,1,0,0,0,1262.0,0.0,1.0,0.0,0.0,4.333333333333333,4.58257569495584,0.5299348529252553
258,AAA,2013J,2143752,0,1,7,1,0,60,0,1,0,0,0,1888.0,2.0,0.0,0.0,1.0,-1.2,2.1908902300206643,0.9038209842807838
259,AAA,2013J,2146792,1,3,2,2,0,60,0,1,0,0,0,2385.0,2.0,0.0,0.0,1.0,0.0,7.211102550927977,0.8878414177290246
260,AAA,2013J,2153153,0,2,4,0,0,60,0,1,0,0,0,3385.0,2.0,0.0,0.0,1.0,-0.8,6.723094525588644,0.975663391584532
261,AAA,2013J,2155014,0,1,8,0,0,60,1,1,0,0,0,1454.0,0.0,1.0,0.0,0.0,4.4,5.890670590009257,0.765683208477624
262,AAA,2013J,2164705,0,2,4,0,0,120,0,1,0,0,0,231.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.410770014494614
263,AAA,2013J,2171627,0,2,3,1,0,60,0,1,0,0,0,1346.0,0.0,1.0,0.0,0.0,-2.2,2.9154759474226504,0.7568987927568805
264,AAA,2013J,2182846,0,2,7,1,0,60,0,1,0,0,0,4214.0,2.0,0.0,0.0,1.0,-2.0,2.9154759474226504,0.9903872259463604
265,AAA,2013J,2194100,0,2,5,1,0,60,0,1,0,0,0,1401.0,2.0,0.0,0.0,1.0,-1.2,7.39594483484024,0.8591614100238355
266,AAA,2013J,2197016,0,3,3,1,0,60,0,1,0,0,0,1455.0,0.0,1.0,0.0,0.0,-4.0,0.5477225575051684,0.822303644340665
267,AAA,2013J,2208424,1,2,2,0,0,60,0,1,0,0,0,1080.0,0.0,1.0,0.0,0.0,-1.4,12.41772926102031,0.5227068644405397
268,AAA,2013J,2229865,0,2,1,1,0,60,0,1,0,0,0,3236.0,2.0,0.0,0.0,1.0,-0.6,2.7018512172212574,0.9663854626776758
269,AAA,2013J,2255601,0,2,8,1,0,120,0,0,0,0,1,2543.0,1.0,0.0,1.0,0.0,2.0,23.33452377915607,0.7952482545527916
270,AAA,2013J,2268379,0,2,2,0,0,60,0,1,0,0,0,1685.0,2.0,0.0,0.0,1.0,2.6,3.535533905932736,0.8866092356547969
271,AAA,2013J,2278464,1,1,3,1,0,60,0,1,0,0,0,307.0,0.0,1.0,0.0,0.0,3.6,9.939818911831342,0.30033611767266527
272,AAA,2013J,2293923,1,2,9,0,0,150,0,1,0,0,0,303.0,0.0,1.0,0.0,0.0,1.0,7.596051605933177,0.33155461482336607
273,AAA,2013J,2312620,0,3,2,1,0,60,0,1,0,0,0,1129.0,0.0,1.0,0.0,0.0,3.3333333333333335,20.074859899884732,0.6865367201051737
274,AAA,2013J,2329342,0,1,4,1,0,120,0,1,0,0,0,565.0,0.0,1.0,0.0,0.0,4.4,10.158740079360236,0.42097634517088023
275,AAA,2013J,2339528,0,1,4,0,0,60,0,1,0,0,0,593.0,0.0,1.0,0.0,0.0,2.2,4.847679857416329,0.5755582167105228
276,AAA,2013J,2342426,1,1,2,1,0,60,0,1,0,0,0,1814.0,2.0,0.0,0.0,1.0,2.4,5.540758070878027,0.7620754092625112
277,AAA,2013J,2344901,0,2,6,0,0,60,0,0,0,0,1,445.0,0.0,1.0,0.0,0.0,3.25,14.27118308573843,0.5896606515133648
278,AAA,2013J,2358969,0,2,7,0,0,180,0,1,0,0,0,373.0,0.0,1.0,0.0,0.0,0.0,13.243275663875812,0.3904424574325077
279,AAA,2013J,2364471,0,3,9,0,0,60,1,1,0,0,0,7182.0,2.0,0.0,0.0,1.0,4.2,6.730527468185538,0.9995169613771627
280,AAA,2013J,2367155,0,2,8,0,0,120,0,0,0,0,1,2148.0,2.0,0.0,0.0,1.0,0.0,11.282730166054668,0.9092876826888384
281,AAA,2013J,2369266,0,1,7,1,0,60,0,1,0,0,0,2146.0,1.0,0.0,1.0,0.0,0.6,6.767569726275452,0.8027722798181317
282,AAA,2013J,2376496,0,2,2,0,0,120,0,1,0,0,0,749.0,0.0,1.0,0.0,0.0,-0.2,7.79743547584717,0.5265922647183893
283,AAA,2013J,2391984,1,2,9,0,0,60,0,1,0,0,0,818.0,0.0,1.0,0.0,0.0,1.5,3.366501646120694,0.6156072947979987
284,AAA,2013J,2411661,0,2,8,0,0,120,0,0,0,0,1,574.0,0.0,1.0,0.0,0.0,1.0,8.467585252006618,0.578265406255171
285,AAA,2013J,2411778,1,3,2,0,0,120,0,1,0,0,0,1497.0,1.0,0.0,1.0,0.0,-3.5,4.242640687119285,0.5208587290469924
286,AAA,2013J,2412002,1,1,5,1,0,90,0,1,0,0,0,3344.0,2.0,0.0,0.0,1.0,7.4,6.685805860178712,0.9278387583955714
287,AAA,2013J,2412967,0,2,8,1,0,60,0,1,0,0,0,2458.0,2.0,0.0,0.0,1.0,1.0,3.3615472627943226,0.9552887495293786
288,AAA,2013J,2429854,1,2,1,1,0,120,1,1,0,0,0,655.0,0.0,1.0,0.0,0.0,5.0,13.243275663875812,0.2652232068638836
289,AAA,2013J,2437837,0,2,3,0,0,60,0,1,0,0,0,2684.0,2.0,0.0,0.0,1.0,-1.2,7.987490219086344,0.9503381961682121
290,AAA,2013J,2449878,0,2,3,0,0,60,0,1,0,0,0,622.0,0.0,1.0,0.0,0.0,5.4,4.827007354458868,0.6281118385336149
291,AAA,2013J,2456480,1,1,8,1,0,120,0,1,0,0,0,183.0,0.0,1.0,0.0,0.0,3.3333333333333335,21.571586249817916,0.21603734850937076
292,AAA,2013J,2457256,1,1,8,1,0,180,0,1,0,0,0,1611.0,2.0,0.0,0.0,1.0,1.6,11.726039399558577,0.6019720819434626
293,AAA,2013J,2458355,1,1,8,1,0,60,0,1,0,0,0,4187.0,2.0,0.0,0.0,1.0,0.0,3.5777087639996625,0.9776557934338149
294,AAA,2013J,2460080,1,3,9,2,0,60,0,1,0,0,0,3424.0,2.0,0.0,0.0,1.0,3.0,7.259476565152615,0.9699408231556268
295,AAA,2013J,2461190,1,3,7,2,0,60,0,0,0,0,1,967.0,0.0,1.0,0.0,0.0,1.0,8.48528137423857,0.6137585968070216
296,AAA,2013J,2469673,0,1,2,1,0,60,0,0,0,0,1,523.0,0.0,1.0,0.0,0.0,4.5,10.148891565092221,0.48303098830155616
297,AAA,2013J,2470694,0,3,5,2,0,60,0,1,0,0,0,2176.0,2.0,0.0,0.0,1.0,1.0,13.243275663875812,0.9292469464071883
298,AAA,2013J,2479954,1,2,4,0,0,60,0,1,0,0,0,323.0,0.0,1.0,0.0,0.0,3.0,2.7018512172212588,0.4291769711153765
299,AAA,2013J,2481901,1,1,8,1,0,60,0,1,0,0,0,1949.0,2.0,0.0,0.0,1.0,-1.4,6.180614856144977,0.838271209784054
300,AAA,2013J,2482700,1,1,9,0,0,120,0,1,0,0,0,1616.0,2.0,0.0,0.0,1.0,-0.2,7.829431652425353,0.7407996678853483
301,AAA,2013J,2486127,0,3,9,0,0,120,0,1,0,0,0,1690.0,2.0,0.0,0.0,1.0,-2.6,4.8270073544588685,0.9096291175914571
302,AAA,2013J,2498700,0,1,4,0,0,240,0,1,0,0,0,2864.0,2.0,0.0,0.0,1.0,2.8,2.5884358211089555,0.8617918480250666
303,AAA,2013J,2516503,1,3,4,1,0,60,0,1,0,0,0,3070.0,2.0,0.0,0.0,1.0,-0.4,2.9664793948382644,0.9527164736586234
304,AAA,2013J,2518069,1,2,9,0,0,60,0,1,0,0,0,1617.0,2.0,0.0,0.0,1.0,-3.2,2.7018512172212605,0.8587775959578946
305,AAA,2013J,2521459,0,1,1,0,0,60,0,1,0,0,0,1078.0,0.0,1.0,0.0,0.0,4.4,8.526429498916883,0.6217341987679368
306,AAA,2013J,2523736,1,2,2,2,0,120,0,1,0,0,0,470.0,0.0,1.0,0.0,0.0,9.25,2.629955639676583,0.30054666161004007
307,AAA,2013J,2529279,0,3,6,1,0,60,0,1,0,0,0,1189.0,0.0,1.0,0.0,0.0,-2.0,5.291502622129181,0.7989044490821309
308,AAA,2013J,2532302,0,2,8,0,0,60,0,1,0,0,0,1216.0,2.0,0.0,0.0,1.0,-10.6,13.330416347586448,0.8555360654339225
309,AAA,2013J,2536991,1,3,9,2,0,60,0,1,0,0,0,1080.0,2.0,0.0,0.0,1.0,1.4,10.639548862616309,0.773203584564366
310,AAA,2013J,2551220,0,1,9,0,0,60,0,1,0,0,0,1327.0,2.0,0.0,0.0,1.0,3.0,8.318653737234168,0.8599717175538786
311,AAA,2013J,2552472,0,3,8,1,0,120,0,1,0,0,0,519.0,1.0,0.0,1.0,0.0,17.5,12.020815280171307,0.49208921335407924
312,AAA,2013J,2555340,0,3,9,1,0,60,0,1,0,0,0,4441.0,2.0,0.0,0.0,1.0,-1.4,9.154233993076646,0.9939143274894382
313,AAA,2013J,2557283,1,3,8,2,0,60,0,1,0,0,0,7262.0,2.0,0.0,0.0,1.0,-1.0,8.526429498916885,0.9990375643395203
314,AAA,2013J,2559575,1,1,3,0,0,60,0,1,0,0,0,650.0,0.0,1.0,0.0,0.0,-1.0,12.43784547258889,0.3785119645043694
315,AAA,2013J,2562034,1,2,7,0,0,60,0,1,0,0,0,248.0,0.0,1.0,0.0,0.0,3.2,4.56070170039655,0.4489638258437207
316,AAA,2013J,2566163,0,2,8,0,0,60,0,1,0,0,0,1591.0,2.0,0.0,0.0,1.0,-0.8,12.275992831539126,0.8968329948379119
317,AAA,2013J,2566592,0,2,9,1,0,60,0,1,0,0,0,1359.0,0.0,1.0,0.0,0.0,-1.2,13.827508813954886,0.7864622419916143
318,AAA,2013J,2574583,1,1,7,1,0,60,0,1,0,0,0,1890.0,2.0,0.0,0.0,1.0,2.0,5.310367218940701,0.8250170634155235
319,AAA,2013J,2576122,1,2,7,0,0,60,0,1,0,0,0,250.0,0.0,1.0,0.0,0.0,-1.0,13.243275663875812,0.40513772940968323
320,AAA,2013J,2578995,0,2,1,0,0,60,1,1,0,0,0,1326.0,2.0,0.0,0.0,1.0,-0.2,3.361547262794322,0.818797370479057
321,AAA,2013J,2586560,0,1,8,1,0,60,0,1,0,0,0,2905.0,2.0,0.0,0.0,1.0,0.4,7.73304597167248,0.9584351314070181
322,AAA,2013J,2594139,0,2,5,0,0,60,0,1,0,0,0,1868.0,1.0,0.0,1.0,0.0,10.0,9.273618495495704,0.7895352858110231
323,AAA,2013J,2598871,0,2,8,1,0,60,0,1,0,0,0,2049.0,2.0,0.0,0.0,1.0,-2.0,6.542170893518452,0.9317213234723809
324,AAA,2013J,2599352,0,2,3,0,0,120,0,1,0,0,0,1160.0,0.0,1.0,0.0,0.0,3.6,2.6076809620810604,0.6594244840229864
325,AAA,2013J,2600688,1,2,2,0,0,60,0,1,0,0,0,582.0,0.0,1.0,0.0,0.0,-0.2,5.431390245600109,0.4429722907081236
326,AAA,2013J,2606098,0,2,9,0,0,60,0,1,0,0,0,491.0,0.0,1.0,0.0,0.0,1.0,3.8470768123342673,0.6878662434322848
327,AAA,2013J,2613116,0,1,1,1,0,60,0,1,0,0,0,1181.0,0.0,1.0,0.0,0.0,-1.4,8.438009243891596,0.6219022841053697
328,AAA,2013J,2617002,0,2,8,0,0,60,0,1,0,0,0,1473.0,2.0,0.0,0.0,1.0,2.6,6.870225614927067,0.8972299743118688
329,AAA,2013J,2639449,1,2,1,0,0,120,0,1,0,0,0,797.0,0.0,1.0,0.0,0.0,1.75,13.784048752090223,0.34017638281283963
330,AAA,2013J,2639540,0,2,9,1,0,60,0,1,0,0,0,1964.0,2.0,0.0,0.0,1.0,2.4,2.4083189157584584,0.9362313852236506
331,AAA,2013J,2639641,1,1,3,1,0,120,0,1,0,0,0,2042.0,2.0,0.0,0.0,1.0,-2.2,7.231873892705819,0.7295368990609447
332,AAA,2013J,2641155,1,1,5,1,0,60,0,1,0,0,0,4109.0,2.0,0.0,0.0,1.0,-0.8,1.3038404810405302,0.9724447938738112
333,AAA,2013J,2643002,0,2,8,1,0,60,0,1,0,0,0,2434.0,2.0,0.0,0.0,1.0,3.6,15.626899884494046,0.9424640927191185
334,AAA,2013J,2645733,0,2,4,0,0,180,0,1,0,0,0,1596.0,2.0,0.0,0.0,1.0,-0.4,6.228964600958974,0.773755201211192
335,AAA,2013J,2649826,1,1,6,1,0,60,0,1,0,0,0,5974.0,2.0,0.0,0.0,1.0,-6.8,5.22494019104525,0.9948851683258619
336,AAA,2013J,2650282,1,2,0,1,0,60,0,0,0,0,1,641.0,0.0,1.0,0.0,0.0,4.8,0.8366600265340757,0.43084932235788326
337,AAA,2013J,2664024,1,3,9,1,0,60,0,1,0,0,0,808.0,0.0,1.0,0.0,0.0,3.4,11.189280584559492,0.6150089995231094
338,AAA,2013J,2666246,1,2,9,0,0,60,0,1,0,0,0,612.0,0.0,1.0,0.0,0.0,-0.6,1.4142135623730945,0.5783243967177943
339,AAA,2013J,2669816,1,2,9,0,0,60,0,1,0,0,0,280.0,0.0,1.0,0.0,0.0,0.2,14.446452851824908,0.4368513536961509
340,AAA,2013J,2671132,1,3,2,2,0,60,0,1,0,0,0,3720.0,1.0,0.0,1.0,0.0,-2.2,6.723094525588643,0.9112300215592819
341,AAA,2013J,2676809,0,3,1,0,0,150,0,1,0,0,0,309.0,0.0,1.0,0.0,0.0,13.0,6.429100507328636,0.4327936704621224
342,AAA,2013J,2678643,0,2,8,0,0,60,0,0,0,0,1,2287.0,2.0,0.0,0.0,1.0,0.6,9.423375191511797,0.9467289589581527
343,AAA,2013J,2685865,0,1,3,0,0,60,0,1,0,0,0,2815.0,2.0,0.0,0.0,1.0,1.0,3.7815340802378072,0.9484013317282505
344,AAA,2013J,2688067,1,2,1,0,0,60,0,1,0,0,0,289.0,0.0,1.0,0.0,0.0,0.0,5.674504383644443,0.3616403154339807
345,AAA,2013J,2689958,1,2,4,1,0,60,0,1,0,0,0,3929.0,2.0,0.0,0.0,1.0,0.0,2.966479394838265,0.9721219314473017
346,AAA,2013J,2691206,0,2,5,0,0,60,0,1,0,0,0,2297.0,2.0,0.0,0.0,1.0,1.2,4.324349662087931,0.9423639404424563
347,AAA,2013J,2691244,1,2,4,1,0,180,0,1,0,0,0,472.0,0.0,1.0,0.0,0.0,1.5,3.5,0.2565881133760654
348,AAA,2013J,2694424,1,2,7,1,0,120,0,1,0,0,0,4218.0,2.0,0.0,0.0,1.0,-1.6,13.334166640626629,0.9674148837940969
349,AAA,2013J,2698257,1,1,6,0,0,120,0,1,0,0,0,758.0,0.0,1.0,0.0,0.0,2.0,7.362064927722384,0.3759182440652004
350,AAA,2014J,6516,1,3,8,2,0,60,0,1,0,0,0,2791.0,2.0,0.0,0.0,1.0,-2.6,10.329569206893384,0.940122488887277
351,AAA,2014J,24734,0,1,6,0,0,60,0,0,0,0,1,499.0,0.0,1.0,0.0,0.0,7.4,7.1902712048990205,0.5772574763793046
352,AAA,2014J,26192,0,2,6,1,0,60,0,1,0,0,0,2223.0,2.0,0.0,0.0,1.0,-1.2,2.1679483388678795,0.9393222550705139
353,AAA,2014J,28061,1,1,4,1,0,60,0,1,0,0,0,1590.0,2.0,0.0,0.0,1.0,1.0,4.39317652729776,0.750619299774701
